# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SP7	SP7	NM_001300837.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPACA1	SPACA1	NM_030960.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPACA7	SPACA7	NM_145248.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG1	SPAG1	NM_001374321.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SPAG1	SPAG1	NM_003114.5	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SPAG1	SPAG1	NM_172218.3	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SPAG16	SPAG16	NM_001025436.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG16	SPAG16	NM_024532.5	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SPAG16	SPAG16	NR_047659.2		0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SPAG16	SPAG16	NR_047660.2		0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SPAG17	SPAG17	NM_206996.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG6	SPAG6	NM_001253854.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG6	SPAG6	NM_001253855.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG6	SPAG6	NM_012443.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG6	SPAG6	NM_172242.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG9	SPAG9	NM_001130527.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPAG9	SPAG9	NM_001130528.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPAG9	SPAG9	NM_003971.6	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPANXN1	SPANXN1	NM_001009614.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPARC	SPARC	NM_001309443.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPARC	SPARC	NM_001309444.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPARC	SPARC	NM_003118.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPATA16	SPATA16	NM_031955.6	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPATA33	SPATA33	NM_001271907.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPATA33	SPATA33	NM_001271908.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPATA33	SPATA33	NM_001271909.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPATA33	SPATA33	NM_001271910.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPATA33	SPATA33	NM_153025.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPATA33	SPATA33	NR_073515.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPATA33	SPATA33	NR_073516.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPECC1L	SPECC1L	NM_001145468.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPECC1L	SPECC1L	NM_001254732.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPECC1L	SPECC1L	NM_015330.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPECC1L-ADORA2A	SPECC1L-ADORA2A	NR_103546.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPEG	SPEG	NM_001173476.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPEG	SPEG	NM_005876.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPEN	SPEN	NM_015001.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPHKAP	SPHKAP	NM_001142644.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPHKAP	SPHKAP	NM_030623.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPIN3	SPIN3	NR_027139.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SPINK5	SPINK5	NM_001127698.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPINK5	SPINK5	NM_001127699.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPINK5	SPINK5	NM_006846.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPINK7	SPINK7	NM_032566.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SPNS3	SPNS3	NM_001320449.2	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SPNS3	SPNS3	NM_182538.5	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SPOCK3	SPOCK3	NM_001040159.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_001204352.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_001204353.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_001204354.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_001204355.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_001204356.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_001204358.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_001251967.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOCK3	SPOCK3	NM_016950.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPOP	SPOP	NM_001007226.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPOP	SPOP	NM_001007227.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPOP	SPOP	NM_001007228.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPOP	SPOP	NM_001007229.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPOP	SPOP	NM_001007230.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPOP	SPOP	NM_003563.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPOPL	SPOPL	NM_001001664.3	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPPL2B	SPPL2B	NM_001077238.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPPL2B	SPPL2B	NM_152988.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPPL3	SPPL3	NM_139015.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPRY3	SPRY3	NM_001304990.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPRY4-AS1	SPRY4-AS1	NR_120664.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPTBN1	SPTBN1	NM_003128.3	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
SPTBN4	SPTBN4	NM_020971.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPTLC2	SPTLC2	NM_004863.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPTSSA	SPTSSA	NM_138288.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SQSTM1	SQSTM1	NM_001142298.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SQSTM1	SQSTM1	NM_001142299.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SQSTM1	SQSTM1	NM_003900.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRCIN1	SRCIN1	NM_025248.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SRGAP1	SRGAP1	NM_001346201.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRGAP1	SRGAP1	NM_020762.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRP54-AS1	SRP54-AS1	NR_151701.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRPRA	SRPRA	NM_001177842.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SRPRA	SRPRA	NM_003139.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SRRM2-AS1	SRRM2-AS1	NR_027274.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SRRM2-AS1	SRRM2-AS1	NR_027275.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRRM4	SRRM4	NM_194286.4	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SRXN1	SRXN1	NM_080725.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SS18L1	SS18L1	NM_001301778.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SS18L1	SS18L1	NM_198935.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SS18L1	SS18L1	NR_125980.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SS18L1	SS18L1	NR_125981.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SSPN	SSPN	NM_001135823.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SSPN	SSPN	NM_005086.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SSU72	SSU72	NM_014188.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352826.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352827.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352828.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352829.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352830.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352831.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352832.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352833.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352834.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352835.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352836.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352837.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352838.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352839.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352840.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352841.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352842.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352843.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352844.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352845.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352846.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352847.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352848.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352849.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352850.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352851.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352852.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352853.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352854.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352855.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352856.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352857.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352858.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352859.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352860.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352861.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352862.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352863.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352864.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352865.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352866.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352867.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352868.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352869.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352870.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352871.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352872.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352873.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352874.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352875.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352876.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352877.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352878.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_001352881.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ST18	NM_014682.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST18	ST18	NR_148195.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270459.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270460.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270461.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270462.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270463.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270464.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270465.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001270466.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001350619.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001350620.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001350621.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_001363573.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_006279.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174963.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174964.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174965.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174966.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174967.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174968.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174969.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174970.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NM_174971.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_073016.3		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_073017.3		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_073018.3		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_073019.3		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_073020.3		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_073021.3		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_073023.3		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL3	ST3GAL3	NR_146867.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL1	ST6GAL1	NM_173216.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL1	ST6GAL1	NM_173217.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NM_001142351.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NM_001142352.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NM_001322362.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NM_032528.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NR_136313.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001160011.3	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001349105.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001349106.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001349107.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001349108.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001349109.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001349110.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_001349111.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NM_152996.4	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC3	ST6GALNAC3	NR_146056.2		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ST6GALNAC5	ST6GALNAC5	NM_001320273.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC5	ST6GALNAC5	NM_001320274.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC5	ST6GALNAC5	NM_030965.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC6	ST6GALNAC6	NM_001286999.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ST6GALNAC6	ST6GALNAC6	NM_001287000.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ST6GALNAC6	ST6GALNAC6	NM_001287001.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ST6GALNAC6	ST6GALNAC6	NM_001287002.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST6GALNAC6	ST6GALNAC6	NM_001287003.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ST6GALNAC6	ST6GALNAC6	NM_013443.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ST6GALNAC6	ST6GALNAC6	NR_104629.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ST8SIA1	ST8SIA1	NM_001304450.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST8SIA1	ST8SIA1	NM_003034.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STAB2	STAB2	NM_017564.10	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STAG1	STAG1	NM_005862.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
STARD10	STARD10	NM_006645.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STARD4	STARD4	NM_001308056.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STARD4	STARD4	NM_001308057.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
